LAMMPS data file from restart file: timestep = 10000220, procs = 4

1425 atoms

3 atom types

-1.4724639642265766e+01 1.4724639642265766e+01 xlo xhi
-1.4724639642265766e+01 1.4724639642265766e+01 ylo yhi
-1.4724639642265766e+01 1.4724639642265766e+01 zlo zhi

Masses

1 91.22
2 63.55
3 26.98

Atoms

37 1 -1.1705936425555873e+01 -1.3843705384440216e+01 -1.2889111447994022e+01 0 0 0
183 1 -1.2799261106375546e+01 -1.2417227577708950e+01 -1.0156199932377064e+01 0 0 0
283 1 -1.3903440478460803e+01 -1.1492702112873715e+01 -1.2665353961600847e+01 0 0 0
969 2 -1.1147016038952351e+01 -1.1096561298323284e+01 -1.2272166316138751e+01 0 0 0
763 2 -1.0179752491793229e+01 -1.2567855900039397e+01 -1.0568399104244197e+01 0 0 0
1230 2 -9.3786294489032223e+00 -9.9692060714603379e+00 -1.3743408100021536e+01 0 0 0
739 2 -7.4216549603660766e+00 -1.1603984001061656e+01 -1.4514380854618935e+01 0 0 0
740 2 -6.1462979548411383e+00 -1.3557916522121724e+01 -1.1205584213311944e+01 0 0 0
755 2 -6.9039134998481950e+00 -1.1047151387543675e+01 -1.2014498099181850e+01 0 0 0
795 2 -8.9735341971681102e+00 -1.2335917262509522e+01 -1.2705098707917259e+01 0 0 0
1205 2 -6.9085562348338598e+00 -1.4064850515266897e+01 -1.3669995073019383e+01 0 0 0
881 2 -9.3971986268312229e+00 -1.0049908635690855e+01 -1.0841013557737170e+01 0 0 0
820 2 -5.1483963767289858e+00 -1.2270294836558087e+01 -1.3291416139448259e+01 0 0 0
891 2 -7.9364333751675318e+00 -1.2030976808020938e+01 -1.0002213028146102e+01 0 0 0
871 2 -8.2359762519285926e+00 -1.4619226910304338e+01 -1.0358134245116386e+01 0 1 0
238 1 -3.3564545680915359e+00 -1.2985765952981406e+01 -1.1000639919640641e+01 0 0 0
460 1 -4.2069618055686924e+00 -1.0239870428590729e+01 -1.1418617089132086e+01 0 0 0
917 2 -2.6561504350709502e+00 -1.3529804766454165e+01 -1.3536332446052389e+01 0 0 0
931 2 -5.8476156759234676e-01 -1.2776384205327878e+01 -1.0518407655497560e+01 0 0 0
1414 3 -3.1842499460806959e+00 -1.1232016979119020e+01 -1.4378182845057387e+01 0 0 0
1202 2 -9.4043770142059380e-01 -1.2310033483769175e+01 -1.4704653502681351e+01 0 0 0
97 1 -1.1197426214785509e+00 -1.0822406272239935e+01 -1.2342511394916190e+01 0 0 0
36 1 -6.9560850264652530e-02 -1.4366827324581047e+01 -1.2739757680548122e+01 0 1 0
184 1 1.8550060154019743e+00 -1.1787984500545232e+01 -1.1309141810165350e+01 0 0 0
1249 2 3.8623019803060412e+00 -1.1251805243324064e+01 -1.3297950747090960e+01 0 0 0
52 1 3.1017898370177139e+00 -1.4387850204954940e+01 -1.2685400187002623e+01 0 0 0
417 1 1.6185592963330837e+00 -1.2040033749800521e+01 -1.4471250227147559e+01 0 0 1
893 2 4.9456288455367474e+00 -1.2302036576105280e+01 -1.1171568713825632e+01 0 0 0
209 1 7.5668712442489277e+00 -1.3572435421762441e+01 -1.1849380698537672e+01 0 0 0
486 1 6.6288658739045747e+00 -1.0410684825857581e+01 -1.2495582044254245e+01 0 0 0
1193 2 5.5035827329660858e+00 -1.2938976334975623e+01 -1.3590835025290424e+01 0 0 0
734 2 9.7759249937406114e+00 -1.3726386722606541e+01 -1.0025043375731871e+01 0 0 0
606 1 7.9887525437780607e+00 -1.1320520241777235e+01 -9.8888177036370735e+00 0 0 0
576 1 1.0257010662652929e+01 -1.1528748763345318e+01 -1.1687168079451036e+01 0 0 0
679 1 1.2700058414989408e+01 -1.2736651776178693e+01 -1.3303032372117755e+01 0 0 0
898 2 1.1995227365430965e+01 -1.0170395517364732e+01 -1.3532554753101971e+01 0 0 0
