LAMMPS data file from restart file: timestep = 73, procs = 1

1523 atoms

3 atom types

-1.4142135000000000e+01 1.4142135000000000e+01 xlo xhi
-1.4142135000000000e+01 1.4142135000000000e+01 ylo yhi
-1.4142135000000000e+01 1.4142135000000000e+01 zlo zhi

Masses

1 91.22
2 63.55
3 26.98

Atoms

208 1 -1.0582755631219060e+01 -1.2528348070565563e+01 -1.1624629182374289e+01 0 0 0
214 1 -1.0786195512573427e+01 -1.0422318728531028e+01 -1.3854949512133363e+01 0 0 0
246 2 -1.2712633904428582e+01 -1.2413015350831349e+01 -1.3015646145571463e+01 0 0 0
285 3 -1.2757572222610706e+01 -1.0788836497025498e+01 -1.0947706494108150e+01 0 0 0
9 3 -8.1533609817054877e+00 -1.3770196596757694e+01 -1.1052275665343391e+01 0 0 0
42 2 -8.8097657606239004e+00 -1.2063282091487473e+01 -9.4696466014078435e+00 0 0 0
47 1 -8.4663109692460115e+00 -1.0519774474182483e+01 -1.1778404748330011e+01 0 0 0
259 2 -6.3863346631603486e+00 -1.2254799325894085e+01 -1.0213092257556147e+01 0 0 0
267 2 -7.0376042693636247e+00 -1.0117399089214034e+01 -9.5864337597563409e+00 0 0 0
1272 1 -6.2651091845836007e+00 -1.2667357193046275e+01 -1.2892734345530164e+01 0 0 0
1360 1 -6.0125570094852412e+00 -9.7629843594904013e+00 -1.3354231117863851e+01 0 0 0
20 2 -5.3049098361154001e-01 -1.1865750389267527e+01 -1.2631912694955028e+01 0 0 0
48 2 -2.9905964253711712e+00 -1.1003652479446908e+01 -8.7949081490118619e+00 0 0 0
53 3 -1.9639778045986547e+00 -1.0080306798254076e+01 -1.1869665861491152e+01 0 0 0
221 1 -4.6093481477717759e+00 -1.0397811955846153e+01 -1.1000022960414300e+01 0 0 0
261 2 -4.1168430890020451e+00 -1.2948389250874262e+01 -1.1254587568224352e+01 0 0 0
263 1 -1.6995905555633508e+00 -1.2618772044778245e+01 -1.0390676816016038e+01 0 0 0
982 2 4.4125628118876192e-01 -1.0662699934405685e+01 -1.0226734437998392e+01 0 0 0
1273 1 -3.5005313172287891e+00 -1.1753647398500615e+01 -1.3625086300385236e+01 0 0 0
1323 2 -1.7869230097619604e+00 -1.3800476720356171e+01 -1.2849823068873013e+01 0 0 0
18 1 4.0124747850002915e+00 -1.3064493869188095e+01 -1.1619779652856973e+01 0 0 0
21 3 2.1650495720647687e+00 -8.9460063209214074e+00 -1.0285916749029839e+01 0 0 0
61 1 4.1709498327754977e+00 -9.9018753415793395e+00 -1.1798412008146022e+01 0 0 0
68 2 1.9190144713536859e+00 -1.1502508892007567e+01 -1.2116788286156481e+01 0 0 0
220 1 3.4265044405606093e+00 -1.2965075353562790e+01 1.3673971306400176e+01 0 0 -1
266 2 1.0050018167703849e+00 -1.3037703395325346e+01 -1.0334024872159029e+01 0 0 0
480 2 2.7447449102005308e+00 -1.1597763991500772e+01 -9.7552345732139756e+00 0 0 0
1274 2 3.8488790029359565e-01 -9.7173569940703022e+00 -1.2557399700618893e+01 0 0 0
1278 3 2.7268282523385934e+00 -1.0317410596114721e+01 -1.4058450318860833e+01 0 0 0
29 2 6.2585062921914547e+00 -1.1669203142589440e+01 -1.0552301561202890e+01 0 0 0
31 3 8.4846878223400459e+00 -1.1080753941483289e+01 -1.1514260495600970e+01 0 0 0
529 1 6.5156554992591698e+00 -9.0622656283656280e+00 -1.1374211310522867e+01 0 0 0
1283 1 6.1356553152228201e+00 -1.1539931234139281e+01 -1.3299929582893684e+01 0 0 0
1349 2 8.4574229597591657e+00 -9.8871036064013982e+00 -1.3584613358090198e+01 0 0 0
1516 2 7.3394389800080120e+00 -1.3556769292532818e+01 -1.1914433661574082e+01 0 0 0
3 2 1.0203134710839844e+01 -9.8041809357356584e+00 -1.0356477408804048e+01 0 0 0
5 2 1.2921867611902261e+01 -9.8910623540606526e+00 -1.0957585681137543e+01 0 0 0
32 1 1.3179240394184220e+01 -1.1822533978779123e+01 -1.2640213310320442e+01 0 0 0
35 2 1.0679490330189314e+01 -1.0716078217848331e+01 -1.2783196411080130e+01 0 0 0
1338 1 1.0062528399009517e+01 -1.3256243378346344e+01 -1.1996728779768770e+01 0 0 0
1441 2 1.2559879331445737e+01 -1.3880104628588832e+01 -1.1169028717617373e+01 0 0 0
1517 2 1.1443152716991055e+01 -1.1826299595895989e+01 -1.0244194785010487e+01 0 0 0
7 2 -1.1209206319686222e+01 -8.9203897993617911e+00 -1.1826436480269845e+01 0 0 0
41 2 -1.3353162172229307e+01 -9.7685993898756980e+00 -1.3121672809668125e+01 0 0 0
85 2 -1.1215943322416203e+01 -8.0413544488480539e+00 -9.5995661470146558e+00 0 0 0
251 2 -1.0460579911733296e+01 -1.0323185566686838e+01 -9.9667727928688006e+00 0 0 0
338 3 -1.1792867216482344e+01 -5.7356645337550649e+00 -9.4788006953278163e+00 0 0 0
1042 1 -9.5384174453013362e+00 -6.7534921555702798e+00 -1.1570449188287194e+01 0 0 0
1264 2 -9.3667738865890051e+00 -5.3128185563201145e+00 -1.3875409432724519e+01 0 0 0
1310 2 -1.2097503020407716e+01 -5.7770010065532222e+00 -1.1851591287521233e+01 0 0 0
39 3 -7.1941397847548201e+00 -5.2917485780342490e+00 -1.3070951762240830e+01 0 0 0
50 2 -4.6537568649788277e+00 -6.0676190517632644e+00 -8.9850703478268308e+00 0 0 0
295 2 -8.6122264574596379e+00 -8.4563751269154075e+00 -1.3631770115406431e+01 0 0 0
297 1 -7.3392547008681417e+00 -5.2467855301255444e+00 -9.8941293448266663e+00 0 0 0
308 2 -8.8814327186582087e+00 -8.4355184172625606e+00 -9.7842317943038051e+00 0 0 0
1321 1 -6.7816238610576765e+00 -7.9328068952182402e+00 -1.1414296185201088e+01 0 0 0
44 2 -2.3875629386150772e+00 -7.7282310638073648e+00 -1.1385158978875927e+01 0 0 0
52 3 -8.7042627055808419e-01 -7.5834863858844797e+00 -1.3461268663394568e+01 0 0 0
67 2 -1.5886134431531994e-02 -7.9287811107244028e+00 -1.0890739178979098e+01 0 0 0
98 2 -2.5546994425567862e+00 -5.8207196982243916e+00 -1.3198215542594335e+01 0 0 0
225 1 -4.1945515434297107e+00 -8.5743700487151848e+00 -9.6309378092056050e+00 0 0 0
309 2 -1.2473494935155001e+00 -5.6958423364072708e+00 -1.1121246476628567e+01 0 0 0
1062 1 -3.6211239145081091e+00 -8.4003088310271572e+00 -1.3508283207783771e+01 0 0 0
1314 1 -4.7803235268283206e+00 -6.2823592765650762e+00 -1.1615666531849710e+01 0 0 0
25 2 2.2892614476634541e+00 -6.7253336600922173e+00 -9.1885417718972846e+00 0 0 0
62 1 1.8069001208045923e+00 -7.7419183317935580e+00 -1.3155899303510710e+01 0 0 0
66 2 1.3262485096001966e+00 -5.9614610681558799e+00 -1.1246088686802899e+01 0 0 0
70 3 4.1532026355653846e+00 -5.2787843321003729e+00 -9.8701507670798065e+00 0 0 0
