LAMMPS data file from restart file: timestep = 81, procs = 1

1523 atoms

3 atom types

-1.4142135000000000e+01 1.4142135000000000e+01 xlo xhi
-1.4142135000000000e+01 1.4142135000000000e+01 ylo yhi
-1.4142135000000000e+01 1.4142135000000000e+01 zlo zhi

Masses

1 91.22
2 63.55
3 26.98

Atoms

47 1 -8.9723560817963026e+00 -1.0762400247898364e+01 -1.1321284668089985e+01 0 0 0
208 1 -1.1154102561006997e+01 -1.2820030247819128e+01 -1.1592725369730859e+01 0 0 0
214 1 -1.1288691136454156e+01 -1.0717954459799572e+01 -1.3536506464300833e+01 0 0 0
246 2 -1.3320680485551243e+01 -1.2460783420020306e+01 -1.3383751383988745e+01 0 0 0
285 3 -1.3073842665794643e+01 -1.0818296981838312e+01 -1.1234493352996877e+01 0 0 0
1442 2 -9.0449498846043905e+00 -1.2871839361219859e+01 -1.3348319122772532e+01 0 0 0
9 3 -8.3949302376203701e+00 -1.3806089964380696e+01 -1.1218582973496680e+01 0 0 0
42 2 -9.5622444946694234e+00 -1.2645325584922560e+01 -9.4234697421214495e+00 0 0 0
221 1 -3.5961796082395376e+00 -1.0914587272538155e+01 -1.1197627979548727e+01 0 0 0
259 2 -7.2148025165849585e+00 -1.2487449555984654e+01 -9.8498982510496962e+00 0 0 0
267 2 -6.3693021577986615e+00 -1.0526138348525645e+01 -1.0982420604632010e+01 0 0 0
301 2 -7.6968485293540274e+00 -1.0858007821385021e+01 -1.3603743592480351e+01 0 0 0
1272 1 -6.0854179296006068e+00 -1.2644781027200445e+01 -1.2664784578917711e+01 0 0 0
1360 1 -5.3594550192220982e+00 -9.4189748632614645e+00 -1.3087650543413364e+01 0 0 0
48 2 -3.0466505300153752e+00 -1.0857673968043935e+01 -8.1042801484256088e+00 0 0 0
53 3 -1.2790341004871757e+00 -1.0141615947478748e+01 -1.2248174574230637e+01 0 0 0
261 2 -4.8079720255850837e+00 -1.2967459872872430e+01 -1.0399932025544315e+01 0 0 0
263 1 -1.7303052174637878e+00 -1.2909874954261557e+01 -1.0430576707614188e+01 0 0 0
982 2 6.3646396110333991e-01 -1.0256395565228823e+01 -1.0062040362804721e+01 0 0 0
1273 1 -3.5727547465383482e+00 -1.1673487705920980e+01 -1.3954301248200531e+01 0 0 0
1323 2 -1.4480520060159345e+00 -1.2665566977012366e+01 -1.3060348183506813e+01 0 0 0
12 1 9.4365978497372882e-01 -1.4066044821061388e+01 1.2736647316233579e+01 0 0 -1
18 1 4.3380758401383828e+00 -1.2970208880501335e+01 -1.1702732054758922e+01 0 0 0
20 2 3.3906934600231331e-01 -1.1887438747615255e+01 -1.1712808715093129e+01 0 0 0
21 3 2.4061111314837920e+00 -8.5230214352630309e+00 -1.0452878632752142e+01 0 0 0
61 1 4.7358131702261499e+00 -9.2437014618626421e+00 -1.1929701251681653e+01 0 0 0
68 2 2.8545528751039679e+00 -1.0872903605910073e+01 -1.0957838260459617e+01 0 0 0
220 1 3.6938377333082397e+00 -1.3461562403386472e+01 1.3705384889413128e+01 0 0 -1
266 2 1.5584504610909462e+00 -1.2493996558554992e+01 -9.7915337534352425e+00 0 0 0
1274 2 1.0578447108322540e+00 -9.8382521183433642e+00 -1.2558034333726718e+01 0 0 0
1278 3 2.9374351293819272e+00 -1.0968481051260127e+01 -1.3470497997013174e+01 0 0 0
29 2 6.2577376467798755e+00 -1.1386353015256832e+01 -1.0515349090401674e+01 0 0 0
31 3 8.3973349766343777e+00 -1.1031150629384456e+01 -1.1654590539965453e+01 0 0 0
529 1 7.0947141792481068e+00 -8.5890140585901520e+00 -1.1157840777850478e+01 0 0 0
1283 1 6.1263500257073318e+00 -1.1373109279574013e+01 -1.3317282312598117e+01 0 0 0
1349 2 8.4852727525597942e+00 -9.8672594941124174e+00 -1.3851726040133061e+01 0 0 0
1516 2 7.3619227493764292e+00 -1.3352432489535275e+01 -1.1786314909769718e+01 0 0 0
3 2 1.0350780129816384e+01 -9.9489769248807018e+00 -1.0656947354770836e+01 0 0 0
5 2 1.2959201648152092e+01 -9.8204887454855996e+00 -1.0596487626768043e+01 0 0 0
32 1 1.2761843949098173e+01 -1.1703706342212264e+01 -1.2346672878604075e+01 0 0 0
35 2 1.0371346687831540e+01 -1.0914372375563120e+01 -1.3025479559658857e+01 0 0 0
1338 1 1.0204655826166650e+01 -1.3310653343914062e+01 -1.1745733224061775e+01 0 0 0
1441 2 1.2727183616075642e+01 -1.3781691713304774e+01 -1.0814573136620472e+01 0 0 0
1517 2 1.1500748109652903e+01 -1.1811111275148539e+01 -9.8335379948468340e+00 0 0 0
7 2 -1.1102055534790056e+01 -9.2028634140125618e+00 -1.1461374206304226e+01 0 0 0
41 2 -1.3797702092985745e+01 -9.7146327508188968e+00 -1.3232511735492331e+01 0 0 0
85 2 -1.1524994154339717e+01 -8.0139572701313391e+00 -9.4119746206984960e+00 0 0 0
251 2 -9.1848479117326800e+00 -8.3401849363003802e+00 -9.8129970218614861e+00 0 0 0
338 3 -1.2085186653550949e+01 -5.6680091207592218e+00 -9.4458816374173473e+00 0 0 0
1042 1 -1.0287798875012850e+01 -6.6657300928803522e+00 -1.1540779264189872e+01 0 0 0
1264 2 -9.1517064723138848e+00 -6.6986555471140790e+00 -1.4064557251206089e+01 0 0 0
1310 2 -1.2647819459277265e+01 -5.5222433268512692e+00 -1.1860155073288366e+01 0 0 0
39 3 -7.3938134813016543e+00 -5.2722509067897798e+00 -1.2901820178343717e+01 0 0 0
50 2 -5.3473060313211542e+00 -6.6119205872808928e+00 -8.9354955238878553e+00 0 0 0
295 2 -9.3707899411572644e+00 -9.0820343900317706e+00 -1.3685468381286400e+01 0 0 0
297 1 -7.6818242164729726e+00 -5.8396737023399741e+00 -1.0129860467791513e+01 0 0 0
308 2 -6.7699894313678790e+00 -8.5506554711146538e+00 -9.6781967881601982e+00 0 0 0
1321 1 -7.6557638242754074e+00 -8.1092849290024276e+00 -1.2092671867305564e+01 0 0 0
44 2 -2.3684343025180765e+00 -8.0213607241829088e+00 -1.1268798821388055e+01 0 0 0
52 3 -3.8813540855454531e-01 -7.3337134704800802e+00 -1.3386296985433734e+01 0 0 0
67 2 5.0855277315648715e-03 -8.2137307727788063e+00 -1.1157032945585387e+01 0 0 0
98 2 -2.3948022128157054e+00 -5.7830499413111571e+00 -1.2588690435315053e+01 0 0 0
225 1 -4.2704939439841132e+00 -8.9364402515875465e+00 -9.7331435437584393e+00 0 0 0
309 2 -1.1336302767550344e+00 -6.1025112258861283e+00 -1.0484817886589068e+01 0 0 0
1062 1 -2.8840728705741285e+00 -8.2403375698423460e+00 -1.3731036764809302e+01 0 0 0
1314 1 -4.8563733649284044e+00 -6.6965748317630966e+00 -1.1585806493402465e+01 0 0 0
25 2 2.3535910267040316e+00 -6.4306773212416886e+00 -9.1913243347851736e+00 0 0 0
62 1 2.2707827756233350e+00 -7.8901158461453598e+00 -1.3472638691527800e+01 0 0 0
66 2 1.1137047102638669e+00 -6.1303161703289062e+00 -1.1346555970514899e+01 0 0 0
70 3 4.1001344451578854e+00 -4.9826273557203420e+00 -9.8950817069950432e+00 0 0 0
1065 2 3.4206744541842462e+00 -6.5090353119434496e+00 -1.1661374985036545e+01 0 0 0
