gr_err_5%_of_1st_peak			
	6.460165	-0.479442	1.70E-01
	6.504112	-0.472105	1.70E-01
	6.548059	-0.475358	1.70E-01
	6.592005	-0.484028	1.70E-01
	6.635952	-0.491245	1.70E-01
	6.679898	-0.493831	1.70E-01
	6.723845	-0.493907	1.70E-01
	6.767792	-0.495791	1.70E-01
	6.811738	-0.500872	1.70E-01
	6.855685	-0.504617	1.70E-01
	6.899632	-0.498191	1.70E-01
	6.943579	-0.47362	1.70E-01
	6.987525	-0.428734	1.70E-01
	7.031472	-0.368236	1.70E-01
	7.075418	-0.300134	1.70E-01
	7.119365	-0.23013	1.70E-01
	7.163312	-0.158112	1.70E-01
	7.207259	-7.93E-02	1.70E-01
	7.251205	1.10E-02	1.70E-01
	7.295152	0.112188	1.70E-01
	7.339099	0.216902	1.70E-01
	7.383046	0.314254	1.70E-01
	7.426992	0.395212	1.70E-01
	7.470939	0.456633	1.70E-01
	7.514886	0.501158	1.70E-01
	7.558832	0.533413	1.70E-01
	7.602779	0.555583	1.70E-01
	7.646726	0.565662	1.70E-01
	7.690672	0.559499	1.70E-01
	7.734619	0.534837	1.70E-01
	7.778566	0.494095	1.70E-01
	7.822513	0.443711	1.70E-01
	7.866459	0.390559	1.70E-01
	7.910406	0.338199	1.70E-01
	7.954353	0.285784	1.70E-01
	7.9983	0.230365	1.70E-01
	8.042246	0.170687	1.70E-01
	8.086193	0.109424	1.70E-01
	8.130139	5.21E-02	1.70E-01
	8.174087	3.25E-03	1.70E-01
	8.218033	-3.65E-02	1.70E-01
	8.26198	-7.11E-02	1.70E-01
	8.305926	-0.105826	1.70E-01
	8.349873	-0.142815	1.70E-01
	8.39382	-0.179032	1.70E-01
	8.437766	-0.207876	1.70E-01
	8.481713	-0.223751	1.70E-01
	8.52566	-0.226238	1.70E-01
	8.569607	-0.220846	1.70E-01
	8.613553	-0.215688	1.70E-01
	8.6575	-0.216397	1.70E-01
	8.701447	-0.222846	1.70E-01
	8.745394	-0.229953	1.70E-01
	8.78934	-0.231884	1.70E-01
	8.833286	-0.226559	1.70E-01
	8.877234	-0.217201	1.70E-01
	8.92118	-0.209875	1.70E-01
	8.965127	-0.208917	1.70E-01
	9.009073	-0.213626	1.70E-01
	9.05302	-0.218676	1.70E-01
	9.096967	-0.2179	1.70E-01
	9.140914	-0.208717	1.70E-01
	9.18486	-0.194033	1.70E-01
	9.228807	-0.180326	1.70E-01
	9.272754	-0.173366	1.70E-01
	9.3167	-0.174623	1.70E-01
	9.360647	-0.180732	1.70E-01
	9.404593	-0.186069	1.70E-01
	9.448541	-0.186282	1.70E-01
	9.492487	-0.180136	1.70E-01
	9.536434	-0.168577	1.70E-01
	9.58038	-0.152176	1.70E-01
	9.624328	-0.12937	1.70E-01
	9.668274	-9.72E-02	1.70E-01
	9.712221	-5.40E-02	1.70E-01
	9.756167	-2.30E-03	1.70E-01
	9.800114	5.15E-02	1.70E-01
	9.844061	9.95E-02	1.70E-01
	9.888007	0.136483	1.70E-01
	9.931954	0.162651	1.70E-01
	9.975901	0.182365	1.70E-01
	10.01985	0.200756	1.70E-01
	10.06379	0.21993	1.70E-01
	10.10774	0.237764	1.70E-01
	10.15169	0.250034	1.70E-01
	10.19563	0.254201	1.70E-01
	10.23958	0.251905	1.70E-01
	10.28353	0.2482	1.70E-01
	10.32747	0.247987	1.70E-01
	10.37142	0.252227	1.70E-01
	10.41537	0.256779	1.70E-01
	10.45931	0.254842	1.70E-01
	10.50326	0.24139	1.70E-01
	10.54721	0.21651	1.70E-01
	10.59116	0.185337	1.70E-01
	10.6351	0.154639	1.70E-01
	10.67905	0.12849	1.70E-01
	10.72299	0.106013	1.70E-01
	10.76694	8.26E-02	1.70E-01
	10.81089	5.38E-02	1.70E-01
	10.85483	1.86E-02	1.70E-01
	10.89878	-2.00E-02	1.70E-01
	10.94273	-5.65E-02	1.70E-01
	10.98668	-8.72E-02	1.70E-01
	11.03062	-0.111662	1.70E-01
	11.07457	-0.132409	1.70E-01
	11.11852	-0.152189	1.70E-01
	11.16246	-0.171596	1.70E-01
	11.20641	-0.188754	1.70E-01
	11.25035	-0.20125	1.70E-01
	11.2943	-0.208674	1.70E-01
	11.33825	-0.213601	1.70E-01
	11.3822	-0.220049	1.70E-01
	11.42614	-0.230469	1.70E-01
	11.47009	-0.243491	1.70E-01
	11.51404	-0.254238	1.70E-01
	11.55798	-0.257134	1.70E-01
	11.60193	-0.249315	1.70E-01
	11.64588	-0.232249	1.70E-01
	11.68982	-0.210471	1.70E-01
	11.73377	-0.188388	1.70E-01
	11.77772	-0.167472	1.70E-01
	11.82166	-0.145822	1.70E-01
	11.86561	-0.120285	1.70E-01
	11.90956	-8.95E-02	1.70E-01
	11.9535	-5.54E-02	1.70E-01
	11.99745	-2.24E-02	1.70E-01
-1			
